neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price_capped,log_price_capped,euclid_distance_manhattan
Manhattan,West Village,0.11254877798308546,-0.9797008547007902,Entire home/apt,166,6.75,0.0,-0.3224043715846994,9,1.2643171806167401,166.0,5.111987788356544,0.06918800185004094
Manhattan,East Village,0.08954610803031748,-0.5361111111108792,Entire home/apt,120,6.75,-0.043478260869565216,-0.3333333333333333,9,1.2907488986784141,120.0,4.787491742782046,0.06294460103933072
Brooklyn,Greenpoint,-0.03751625932776002,0.019444444444541444,Entire home/apt,135,-0.25,0.5652173913043478,-0.16393442622950818,1,-0.19823788546255505,135.0,4.90527477843843,0.07151040483733752
Manhattan,Chelsea,0.3106729650167461,-0.9626068376065109,Entire home/apt,145,-0.25,-0.17391304347826086,-0.3825136612021858,1,-0.19823788546255505,145.0,4.976733742420574,0.05670936871452589
Brooklyn,Williamsburg,-0.05093448346685035,0.2871794871795183,Entire home/apt,185,0.25,3.130434782608696,0.5901639344262295,1,-0.0881057268722467,185.0,5.220355825078324,0.07550625205901448
Brooklyn,Williamsburg,-0.16279865817760672,-0.20213675213651922,Entire home/apt,120,-0.5,-0.21739130434782608,,1,-0.19823788546255505,120.0,4.787491742782046,0.07971980055168086
Brooklyn,Bedford-Stuyvesant,-0.4986650236188269,0.17735042735052792,Private room,206,-0.5,-0.17391304347826086,-0.36612021857923494,2,1.4096916299559472,206.0,5.327876168789581,0.10595922659211518
Brooklyn,Bushwick,-0.2683644827822932,0.8743589743588848,Private room,65,-0.5,-0.21739130434782608,,1,-0.19823788546255505,65.0,4.174387269895637,0.10152789419661533
Manhattan,Roosevelt Island,0.6351749161360578,0.2705128205130288,Private room,80,-0.5,-0.17391304347826086,-0.3825136612021858,2,-0.19823788546255505,80.0,4.382026634673881,0.03170807152761096
Queens,Jackson Heights,0.3488738276168352,1.4237179487178835,Entire home/apt,139,-0.5,-0.21739130434782608,,1,-0.19823788546255505,139.0,4.9344739331306915,0.08817114720813762
Manhattan,Chelsea,0.25919079893199354,-1.0162393162390035,Entire home/apt,239,0.25,2.1739130434782608,0.3114754098360656,1,0.5110132158590308,239.0,5.476463551931511,0.061222174087499505
Brooklyn,Bedford-Stuyvesant,-0.519613883754413,0.06047008547014354,Entire home/apt,399,0.25,1.4782608695652173,0.10382513661202189,1,-0.07048458149779736,399.0,5.988961416889864,0.10663313040514058
Manhattan,Little Italy,-0.07558020127342223,-0.9091880341877614,Entire home/apt,550,0.5,-0.21739130434782608,,1,-0.19823788546255505,550.0,6.309918278226516,0.07995336890963642
Brooklyn,Midwood,-1.3578421304854458,-0.12329059829054931,Private room,30,-0.5,-0.21739130434782608,,1,-0.19823788546255505,30.0,3.4011973816621555,0.16706305306679683
Brooklyn,Park Slope,-0.6416101868967492,-0.5094017094015044,Entire home/apt,125,-0.25,0.08695652173913043,-0.28415300546448086,1,-0.19823788546255505,125.0,4.8283137373023015,0.11542919604675447
Manhattan,East Village,0.05504210310121414,-0.7527777777776723,Entire home/apt,195,-0.25,-0.21739130434782608,,1,-0.19823788546255505,195.0,5.272999558563747,0.06834961887238684
Brooklyn,Williamsburg,-0.0640788662969896,0.04487179487176178,Entire home/apt,500,-0.25,4.608695652173913,1.2021857923497268,1,0.1894273127753304,500.0,6.214608098422191,0.07362299980304655
Queens,Jamaica,-0.7351269939071009,3.9730769230765786,Private room,47,-0.5,24.82608695652174,6.9289617486338795,2,0.5638766519823789,47.0,3.8501476017100584,0.23116206998553346
Queens,Sunnyside,0.2564523858423853,1.022649572649472,Private room,69,-0.5,-0.21739130434782608,,1,-0.19823788546255505,69.0,4.23410650459726,0.0764216788614243
Manhattan,East Village,0.03957006914484462,-0.6006410256409254,Private room,90,-0.25,-0.21739130434782608,,1,-0.19823788546255505,90.0,4.499809670330265,0.06722101531515892
Manhattan,Upper East Side,0.5405627438899018,-0.16047008546999172,Private room,99,-0.25,5.086956521739131,1.2185792349726778,1,0.14096916299559473,99.0,4.59511985013459,0.028520091163948866
Manhattan,Washington Heights,1.746559868556174,0.37094017094036297,Private room,75,-0.5,-0.17391304347826086,-0.3825136612021858,1,-0.19823788546255505,75.0,4.31748811353631,0.06600600351482983
Brooklyn,Crown Heights,-0.7111658793729554,0.42905982905994067,Shared room,35,-0.5,-0.21739130434782608,,1,-0.19823788546255505,35.0,3.5553480614894135,0.12365468733533566
Brooklyn,Greenpoint,0.13870062298893704,-0.008760683760730801,Private room,55,-0.25,-0.21739130434782608,,1,-0.19823788546255505,55.0,4.007333185232471,0.05860227043383072
Brooklyn,Bushwick,-0.3692750051346164,0.7858974358975157,Entire home/apt,80,7.0,-0.17391304347826086,-0.3770491803278688,1,-0.19823788546255505,80.0,4.382026634673881,0.10602096113505226
Manhattan,East Village,0.10310125282393201,-0.5910256410255262,Private room,100,-0.25,2.0,0.2568306010928961,3,-0.18061674008810572,100.0,4.605170185988092,0.06262736302927438
Brooklyn,Crown Heights,-0.6695420004108316,-0.08311965811961562,Private room,60,-0.5,-0.043478260869565216,-0.3442622950819672,1,-0.19823788546255505,60.0,4.0943445622221,0.11691907799841762
Brooklyn,Bushwick,-0.34312316012876487,0.8754273504272962,Private room,40,-0.5,-0.21739130434782608,,3,-0.19823788546255505,40.0,3.6888794541139363,0.10628977749529436
Manhattan,Greenwich Village,0.09598137879091155,-0.9393162393161134,Entire home/apt,118,0.5,-0.17391304347826086,-0.3825136612021858,1,-0.19823788546255505,118.0,4.770684624465665,0.06930669953187117
Manhattan,Hell's Kitchen,0.5612377627164395,-0.6431623931621213,Private room,97,0.75,1.3478260869565217,0.06557377049180327,2,-0.19823788546255505,97.0,4.574710978503383,0.03310318715773848
Manhattan,Upper West Side,0.756897377969443,-0.5664529914529742,Entire home/apt,210,-0.25,2.0,0.2568306010928961,1,-0.14977973568281938,210.0,5.3471075307174685,0.020171554228676614
Brooklyn,Crown Heights,-0.6254535496680506,0.18012820512827618,Entire home/apt,55,-0.25,0.043478260869565216,-0.3169398907103825,1,-0.19823788546255505,55.0,4.007333185232471,0.1151025177830623
Brooklyn,Bedford-Stuyvesant,-0.6224412952694912,0.850213675213819,Private room,62,0.0,2.782608695652174,0.53551912568306,6,-0.07929515418502203,62.0,4.127134385045092,0.12402664391170419
Manhattan,SoHo,0.02423495584309658,-1.0010683760681078,Entire home/apt,185,-0.5,-0.17391304347826086,-0.3825136612021858,1,-0.19823788546255505,185.0,5.220355825078324,0.07529078363252596
Manhattan,Upper West Side,0.8858766344902754,-0.41217948717940445,Entire home/apt,200,0.0,-0.21739130434782608,,1,-0.19823788546255505,200.0,5.298317366548036,0.009129665930370809
Brooklyn,East Flatbush,-0.9483124529335585,0.3559829059829066,Entire home/apt,165,-0.5,9.173913043478262,2.6065573770491803,4,0.6563876651982379,165.0,5.10594547390058,0.13978570492006245
Manhattan,Lower East Side,-0.057780516190919715,-0.7076923076921675,Private room,125,-0.5,-0.21739130434782608,,1,-0.19823788546255505,125.0,4.8283137373023015,0.0754451436475571
Manhattan,Kips Bay,0.24412952693909934,-0.5773504273502242,Entire home/apt,102,-0.5,-0.08695652173913043,-0.35519125683060104,1,-0.19823788546255505,102.0,4.624972813284271,0.05258342134171423
Brooklyn,Williamsburg,-0.1413021154241184,-0.156196581196346,Private room,80,-0.5,-0.13043478260869565,-0.36612021857923494,1,-0.19823788546255505,80.0,4.382026634673881,0.07821393481982368
Manhattan,Kips Bay,0.30286848771129926,-0.47222222222206195,Entire home/apt,449,-0.5,-0.21739130434782608,,2,-0.19823788546255505,449.0,6.1070228877422545,0.047098005265620996
Manhattan,Midtown,0.4971588964195472,-0.29487179487153403,Entire home/apt,200,-0.5,-0.21739130434782608,,1,-0.19823788546255505,200.0,5.298317366548036,0.03166114653640688
Manhattan,Nolita,0.006298350106069875,-0.8042735042733421,Private room,84,-0.5,-0.17391304347826086,-0.22950819672131145,8,-0.19823788546255505,84.0,4.430816798843313,0.07254374197682727
Manhattan,Upper East Side,0.5639761758061451,-0.13482905982902837,Entire home/apt,95,-0.5,0.0,-0.32786885245901637,1,-0.19823788546255505,95.0,4.553876891600541,0.026991052221055856
Brooklyn,Boerum Hill,-0.523447662079923,-0.5600427350425057,Private room,65,0.0,-0.13043478260869565,-0.36612021857923494,1,-0.19823788546255505,65.0,4.174387269895637,0.10717673488215991
Manhattan,Upper East Side,0.5026357225987638,-0.10897435897432199,Entire home/apt,152,-0.5,1.608695652173913,0.185792349726776,1,1.3744493392070485,152.0,5.0238805208462765,0.03161177312331241
Brooklyn,Bushwick,-0.5160539467379515,0.993376068376092,Private room,50,0.0,-0.13043478260869565,-0.360655737704918,1,-0.19823788546255505,50.0,3.912023005428146,0.12001749914074987
Brooklyn,Williamsburg,-0.028890258095459857,0.01901709401705541,Entire home/apt,250,-0.5,-0.21739130434782608,,1,-0.19823788546255505,250.0,5.521460917862246,0.07088557610684712
Brooklyn,Williamsburg,-0.045594577942157974,-0.08440170940146642,Private room,149,-0.25,0.43478260869565216,-0.20218579234972678,1,-0.19823788546255505,149.0,5.003946305945459,0.07147041415859023
Manhattan,Nolita,-0.0027384130896082877,-0.8326923076920537,Private room,124,-0.5,0.6086956521739131,-0.1420765027322404,8,-0.19823788546255505,124.0,4.820281565605037,0.07365696165332762
Manhattan,Washington Heights,1.5832135277606652,0.1899572649574184,Private room,58,0.0,1.9130434782608696,0.30601092896174864,1,1.013215859030837,58.0,4.060443010546419,0.05167161793479785
Manhattan,Nolita,-0.02135962209906139,-0.8348290598288766,Private room,159,-0.5,0.17391304347826086,-0.27322404371584696,8,-0.19823788546255505,159.0,5.0689042022202315,0.07495247827791086
Manhattan,East Village,0.10104744300675012,-0.6568376068374232,Entire home/apt,250,1.0,-0.17391304347826086,-0.3825136612021858,1,-0.19823788546255505,250.0,5.521460917862246,0.06367255688285339
Manhattan,Lower East Side,-0.03354556034782313,-0.7211538461537265,Entire home/apt,150,0.0,-0.21739130434782608,,1,-0.19823788546255505,150.0,5.0106352940962555,0.07395075726455078
Manhattan,Chelsea,0.2920517560073903,-0.9286324786323028,Entire home/apt,250,0.25,0.2608695652173913,-0.20218579234972678,1,-0.19823788546255505,250.0,5.521460917862246,0.0568672366130124
Manhattan,Midtown,0.5564455398096493,-0.45363247863249256,Entire home/apt,500,6.5,0.0,-0.3224043715846994,1,0.1894273127753304,500.0,6.214608098422191,0.029144858894843924
Brooklyn,Bedford-Stuyvesant,-0.38337783254613317,0.15235042735048995,Private room,58,-0.25,10.91304347826087,2.8633879781420766,4,-0.030837004405286344,58.0,4.060443010546419,0.09746659940718345
Brooklyn,Bedford-Stuyvesant,-0.5415211884713765,0.14786324786340488,Entire home/apt,199,-0.25,3.0,0.6120218579234973,1,0.8193832599118943,199.0,5.293304824724492,0.10880778372892516
Manhattan,East Harlem,1.080167043198426,0.35918803418814094,Private room,55,-0.5,-0.21739130434782608,,1,-0.19823788546255505,55.0,4.007333185232471,0.02966302917774379
Brooklyn,Williamsburg,-0.18087218456906032,0.03782051282067146,Private room,95,0.25,0.4782608695652174,-0.1420765027322404,1,-0.15418502202643172,95.0,4.553876891600541,0.08198543346229042
Manhattan,Washington Heights,1.5158485657561651,0.3051282051281623,Shared room,36,-0.5,0.6521739130434783,-0.13661202185792348,3,1.2290748898678414,36.0,3.58351893845611,0.049639220380656705
Manhattan,West Village,0.11966865201610594,-1.1604700854699916,Entire home/apt,165,0.25,-0.043478260869565216,-0.33879781420765026,1,-0.19823788546255505,165.0,5.10594547390058,0.0734261969599491
Brooklyn,Bedford-Stuyvesant,-0.37543643458625936,0.12136752136746946,Private room,72,-0.25,10.869565217391305,2.85792349726776,4,-0.19823788546255505,72.0,4.276666119016055,0.09664000051738583
Manhattan,Harlem,1.0609981515711682,0.021581196581364304,Private room,179,-0.5,-0.13043478260869565,-0.36612021857923494,5,1.1629955947136563,179.0,5.187385805840755,0.015194318016940512
Manhattan,Harlem,1.0456630382693228,0.03376068376076876,Private room,209,-0.5,-0.17391304347826086,-0.24590163934426226,5,0.8766519823788547,209.0,5.342334251964811,0.014971526308290082
Manhattan,Harlem,1.0347093859108896,0.0585470085470637,Private room,149,-0.5,-0.21739130434782608,,5,1.039647577092511,149.0,5.003946305945459,0.015523047381226436
Manhattan,Harlem,1.179982200314945,0.024358974359112558,Entire home/apt,150,0.0,0.8695652173913043,0.2622950819672131,1,-0.1013215859030837,150.0,5.0106352940962555,0.02185205024705781
Brooklyn,Williamsburg,-0.13103306633811165,0.09658119658117452,Private room,375,-0.25,-0.13043478260869565,-0.36612021857923494,1,-0.19823788546255505,375.0,5.926926025970411,0.07887436212103288
Queens,Elmhurst,0.2531662901348748,1.534188034188103,Private room,65,0.25,-0.17391304347826086,-0.3825136612021858,1,-0.19823788546255505,65.0,4.174387269895637,0.09613193538049483
Manhattan,Upper East Side,0.5931402752104588,-0.06089743589732592,Entire home/apt,275,-0.25,0.17391304347826086,-0.2622950819672131,1,-0.19823788546255505,275.0,5.616771097666572,0.02572993587244367
Manhattan,Lower East Side,-0.07229410556591175,-0.6271367521365572,Shared room,110,-0.25,-0.043478260869565216,-0.3333333333333333,1,-0.19823788546255505,110.0,4.700480365792417,0.07543911187176533
Manhattan,Chinatown,-0.09488601355520444,-0.8482905982904354,Private room,99,-0.5,1.608695652173913,0.14207650273224043,1,-0.19823788546255505,99.0,4.59511985013459,0.08017470049835344
Manhattan,Gramercy,0.1460943383309086,-0.6207264957263923,Private room,85,-0.5,-0.13043478260869565,-0.360655737704918,2,-0.19823788546255505,85.0,4.442651256490317,0.060020647280751134
Manhattan,Harlem,1.044019990415519,0.058333333333320685,Private room,189,-0.5,0.08695652173913043,-0.3060109289617486,5,1.0837004405286343,189.0,5.241747015059643,0.01586500866686316
Manhattan,East Village,0.015745875265223332,-0.5893162393161894,Shared room,100,0.5,-0.21739130434782608,,3,-0.19823788546255505,100.0,4.605170185988092,0.0687712570773623
Manhattan,Harlem,1.4330115697952954,0.12521367521362914,Private room,75,0.0,3.5217391304347827,0.7049180327868851,1,0.788546255506608,75.0,4.31748811353631,0.040394931612758436
Queens,Ditmars Steinway,0.721161087150011,0.8867521367520322,Private room,45,-0.5,0.9565217391304348,0.016393442622950834,1,-0.1277533039647577,45.0,3.8066624897703196,0.054363651459396194
Brooklyn,Greenpoint,0.0,0.10641025641031675,Private room,75,-0.5,-0.21739130434782608,,1,-0.19823788546255505,75.0,4.31748811353631,0.06961126704779495
Manhattan,East Village,0.01738892311902722,-0.617948717948644,Entire home/apt,125,-0.25,0.043478260869565216,-0.3169398907103825,1,-0.19823788546255505,125.0,4.8283137373023015,0.06899642454504659
Manhattan,Upper West Side,0.9669336619429143,-0.20320512820493064,Entire home/apt,150,-0.5,-0.21739130434782608,,1,-0.19823788546255505,150.0,5.0106352940962555,0.0030463092423449944
Brooklyn,Boerum Hill,-0.5408365851989502,-0.5465811965809468,Private room,71,1.0,0.2608695652173913,-0.16393442622950818,1,0.23348017621145375,71.0,4.2626798770413155,0.10834527816199634
Queens,Jackson Heights,0.36215513110149866,1.6119658119656615,Private room,46,0.0,5.739130434782608,1.360655737704918,1,1.0616740088105727,46.0,3.828641396489095,0.09556829704456495
Manhattan,Nolita,-0.021907304716963588,-0.8572649572649093,Private room,105,-0.25,1.6956521739130435,0.16939890710382516,1,-0.04405286343612335,105.0,4.653960350157523,0.07539286769980887
Brooklyn,Bedford-Stuyvesant,-0.3840624358184623,0.12457264957270375,Private room,41,-0.5,-0.17391304347826086,-0.3825136612021858,1,-0.19823788546255505,41.0,3.713572066704308,0.0972863222657704
Manhattan,Upper East Side,0.6902170192373693,0.07350427350421641,Entire home/apt,99,6.75,0.08695652173913043,-0.29508196721311475,15,1.2422907488986785,99.0,4.59511985013459,0.022435030644052063
Queens,Corona,0.22345450811256162,2.1457264957262785,Private room,37,-0.5,3.0,0.5519125683060109,1,0.3964757709251101,37.0,3.6109179126442243,0.12248316986426007
Manhattan,East Village,0.060108167316955424,-0.6974358974358429,Entire home/apt,60,0.5,-0.13043478260869565,-0.36612021857923494,1,-0.19823788546255505,60.0,4.0943445622221,0.06711400598981562
Brooklyn,Bushwick,-0.5085233107414556,0.8805555555556104,Entire home/apt,218,-0.25,2.8260869565217392,0.5191256830601092,1,1.277533039647577,218.0,5.384495062789089,0.11709947907654926
Manhattan,East Village,0.07941397959873762,-0.6254273504272203,Private room,150,0.0,0.5217391304347826,-0.17486338797814205,2,-0.00881057268722467,150.0,5.0106352940962555,0.06473757795902457
Manhattan,Chelsea,0.3083453138906131,-0.9151709401707439,Private room,52,-0.25,-0.13043478260869565,-0.360655737704918,1,-0.19823788546255505,52.0,3.9512437185814275,0.055531832312648965
Brooklyn,Clinton Hill,-0.5704114465667391,-0.06837606837590228,Entire home/apt,210,-0.5,-0.08695652173913043,-0.35519125683060104,1,-0.19823788546255505,210.0,5.3471075307174685,0.10973727944504304
Manhattan,Hell's Kitchen,0.5567193811186004,-0.7057692307690877,Entire home/apt,115,0.0,-0.17391304347826086,-0.3825136612021858,1,-0.19823788546255505,115.0,4.74493212836325,0.035154629851563715
Manhattan,SoHo,0.03203943314844615,-0.9805555555554586,Entire home/apt,105,6.75,-0.13043478260869565,-0.360655737704918,9,1.2422907488986785,105.0,4.653960350157523,0.07433211149968023
Manhattan,East Village,0.0638050249879412,-0.5645299145298944,Private room,80,-0.25,-0.08695652173913043,-0.35519125683060104,1,-0.19823788546255505,80.0,4.382026634673881,0.06508448125322068
Manhattan,West Village,0.1923735195453957,-1.0232905982903975,Entire home/apt,225,0.0,-0.17391304347826086,-0.3825136612021858,1,-0.19823788546255505,225.0,5.41610040220442,0.06537251180733755
Brooklyn,Williamsburg,-0.1414390360786426,0.2713675213676972,Entire home/apt,175,0.0,-0.13043478260869565,-0.36612021857923494,3,-0.19823788546255505,175.0,5.1647859739235145,0.08158094507910565
Manhattan,Midtown,0.47306086123087754,-0.1688034188032365,Private room,120,1.0,-0.043478260869565216,-0.3442622950819672,1,-0.19823788546255505,120.0,4.787491742782046,0.03338845608889536
Manhattan,Upper West Side,1.0034914766892968,-0.3049145299144193,Shared room,65,-0.5,2.1739130434782608,0.3387978142076503,2,-0.19823788546255505,65.0,4.174387269895637,0.006526446199891629
